longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household
-118.4541743346808,37.32590617512988,18,1889,463.0,772,302,2.8830588248617453,<1H OCEAN,218801.7405777299,6.254966887417218,0.2451032292218105,2.556291390728477
-120.44544863583452,40.03244884893729,1,11115,1854.0,5888,1686,4.020212455018003,INLAND,180722.7302456085,6.592526690391459,0.16680161943319838,3.4922894424673783
-117.81317528442722,33.328090647197996,32,1431,240.0,939,377,3.1249157567787447,NEAR BAY,246528.98707064273,3.7957559681697615,0.16771488469601678,2.490716180371353
-114.8955055278315,36.17568227995772,5,3403,788.0,1278,755,5.357107285788984,INLAND,310696.0946654626,4.50728476821192,0.23156038789303557,1.6927152317880794
-122.65987005936232,39.44780494585794,32,9551,2151.0,3698,1527,1.2670612202360392,NEAR BAY,188029.3632892563,6.254747871643746,0.22521201968380275,2.4217419777341194
-114.88297666990675,35.95535183817916,41,6621,1148.0,3857,1745,2.406041170224032,NEAR OCEAN,163840.2881332847,3.794269340974212,0.17338770578462467,2.2103151862464183
-114.99460233228623,34.25617871042344,14,6724,1014.0,1414,933,2.4544744124651583,INLAND,136385.64421338576,7.206859592711683,0.15080309339678763,1.5155412647374062
-115.7433066499738,34.31811119478826,13,7192,1315.0,2850,934,1.228556366650891,NEAR OCEAN,146609.9104719168,7.700214132762313,0.1828420467185762,3.051391862955032
-117.76088364347794,36.31345371830945,12,1628,309.0,369,201,2.2622563496581245,<1H OCEAN,190797.73151987832,8.099502487562189,0.1898034398034398,1.835820895522388
-117.8745040938514,36.958578795694784,12,7072,2023.0,4117,1764,2.312154439958886,INLAND,111876.02310726805,4.00907029478458,0.2860576923076923,2.3339002267573696
-117.68003086864768,40.51487408568893,6,1205,368.0,494,147,3.188347971778186,INLAND,199006.47257016695,8.197278911564625,0.3053941908713693,3.360544217687075
-117.15694537757832,38.47294749268234,13,626,137.0,587,163,5.7594077673147055,INLAND,309908.0018246191,3.8404907975460123,0.21884984025559107,3.6012269938650308
-124.0318815539192,38.92073817699416,35,5371,1175.0,2072,915,3.125901454293611,INLAND,171328.00592029904,5.869945355191257,0.21876745485012103,2.26448087431694
-114.42745569256137,41.641780695283934,16,970,263.0,309,126,2.194894158227007,INLAND,163167.9369107545,7.698412698412699,0.2711340206185567,2.4523809523809526
-118.22684163305108,36.33014399479905,41,1525,391.0,878,396,3.4020236864402413,NEAR OCEAN,240680.65047199285,3.851010101010101,0.25639344262295083,2.217171717171717
-116.2290484380953,36.25119595021689,43,4216,764.0,5019,1174,5.596425719835359,INLAND,263941.8322669105,3.5911413969335606,0.18121442125237192,4.2751277683134585
-120.3517252415741,41.087126799850054,40,4727,796.0,2676,1304,2.2497487262287437,<1H OCEAN,123257.09121563895,3.625,0.1683943304421409,2.0521472392638036
-124.07354841805888,34.786642959147045,29,3755,843.0,1259,620,2.3169259887531823,<1H OCEAN,180829.39240376255,6.056451612903226,0.22450066577896138,2.0306451612903227
-119.00070646926028,39.28728179061666,17,11004,2707.0,4063,1456,4.487730115292137,<1H OCEAN,254813.93144198024,7.5576923076923075,0.2460014540167212,2.790521978021978
-119.02666078297752,39.51753018542865,49,4716,819.0,2336,1140,3.1591681457284957,NEAR OCEAN,206833.1817487813,4.136842105263158,0.1736641221374046,2.049122807017544
-119.7427092592232,33.40942837624262,11,2074,415.0,983,503,4.670976314817045,INLAND,269350.8622354669,4.1232604373757455,0.20009643201542912,1.9542743538767395
-120.73488604754682,36.85455207295033,25,8347,1686.0,2340,1316,3.468974245214529,INLAND,231345.5861180003,6.342705167173253,0.201988738468911,1.778115501519757
-121.65177390434084,34.36523098329045,24,5204,1012.0,3739,1114,4.7862567860981375,INLAND,253847.40217695557,4.671454219030521,0.19446579554189086,3.3563734290843805
-118.81904228012874,34.22399003706312,39,10612,2423.0,4860,1484,2.1906862451250824,<1H OCEAN,178702.31353350848,7.150943396226415,0.22832642291745195,3.274932614555256
-120.37216297512636,36.81360142730475,29,3126,816.0,1283,379,3.471413664639776,<1H OCEAN,193026.34906835412,8.248021108179419,0.26103646833013433,3.3852242744063323
-114.30669479289196,35.191696279825,42,3716,879.0,1897,507,3.1746249314398725,,252981.2894833604,7.329388560157791,0.23654467168998924,3.741617357001972
-122.4361414607773,39.903362162920594,48,4968,,1541,630,2.0194982392629592,INLAND,121541.08948246954,7.885714285714286,,2.4460317460317462
-120.93941121020372,40.94072548993148,21,4226,708.0,2885,693,1.7270848397405143,NEAR BAY,228459.79762350375,6.0981240981240985,0.16753431140558447,4.163059163059163
-121.20160319656938,39.965301629181795,46,12358,3580.0,5849,1613,4.752102092177244,INLAND,226557.74292278284,7.661500309981401,0.2896908884932837,3.6261624302541846
-118.65824640239325,34.97408711538149,9,5960,1380.0,5175,1350,2.980441452598923,<1H OCEAN,213070.87581442023,4.4148148148148145,0.23154362416107382,3.8333333333333335
-119.1073413788637,35.049449861304055,48,3972,638.0,3713,1034,2.20333885943955,INLAND,154992.9648405154,3.841392649903288,0.16062437059415913,3.590909090909091
-117.6338472526724,34.86897365609244,10,6963,1350.0,2608,1027,3.342501498745714,INLAND,201068.28572224305,6.779941577409931,0.19388194743644982,2.539435248296008
-114.50998194014308,33.755854293323,45,6046,1733.0,3732,1608,5.798553476289879,NEAR BAY,330085.89423456776,3.759950248756219,0.28663579225934505,2.3208955223880596
-121.29074492796256,41.27732482336451,21,6927,1924.0,2371,870,1.2506556947496563,INLAND,166865.10446515842,7.962068965517242,0.27775371733795295,2.725287356321839
-117.13372999359903,36.239044522860745,51,3465,1036.0,887,498,1.7798206299644648,NEAR BAY,158094.83290176265,6.957831325301205,0.298989898989899,1.7811244979919678
-123.94458992934712,34.58961211327662,7,2883,728.0,980,349,2.3041252449582905,<1H OCEAN,190035.15841260913,8.260744985673352,0.25251474158862297,2.8080229226361033
-121.52363757811705,40.37404076972666,25,3417,758.0,1095,674,6.736432553222289,INLAND,343953.99482392526,5.06973293768546,0.221832016388645,1.6246290801186944
-119.47005877443476,36.21251631471745,47,7218,1606.0,1839,1217,3.9636453403199874,NEAR OCEAN,261378.3070011551,5.930977814297453,0.22249930728733722,1.5110928512736237
-123.88385315749242,32.826586343319896,3,6567,1202.0,3827,911,4.929772092122174,NEAR BAY,342036.3226769841,7.208562019758507,0.18303639409167047,4.200878155872667
-117.89977150235288,34.00605660332157,14,3903,1017.0,2897,828,2.08950581610494,INLAND,143709.75575430237,4.713768115942029,0.2605687932359723,3.498792270531401
-117.28123179430256,38.44502816531238,5,5750,1434.0,2898,926,2.1089893593449416,INLAND,149224.1201678646,6.209503239740821,0.24939130434782608,3.1295896328293735
-116.58333650865193,39.78101904979703,17,11943,2106.0,4374,1757,4.2695830347252555,INLAND,211906.00871085917,6.797381900967558,0.17633760361718162,2.489470688673876
-118.93094005060128,34.46168981294503,21,15076,4531.0,5666,1796,3.5830824479216994,INLAND,255594.50474443415,8.394209354120267,0.3005439108516848,3.1547884187082404
-118.039764417218,41.03177898017512,33,2817,599.0,1593,390,4.46796241213365,INLAND,230444.6302022056,7.223076923076923,0.212637557685481,4.084615384615384
-120.16013443695944,40.41427321648513,14,1276,202.0,1058,312,3.207680383884882,<1H OCEAN,238651.98895809625,4.089743589743589,0.15830721003134796,3.391025641025641
-123.77921906843306,40.38994101276805,9,3115,641.0,1721,530,3.955728086343477,NEAR OCEAN,271893.56389974913,5.877358490566038,0.2057784911717496,3.2471698113207546
-123.18049107109996,34.617248665232694,9,9994,2977.0,4396,1551,3.7477422357831696,<1H OCEAN,242695.609438717,6.443584784010316,0.2978787272363418,2.834300451321728
-117.51904157314506,32.969984694445536,49,3772,1154.0,2230,891,4.953009269459593,NEAR BAY,307001.1850759009,4.2334455667789,0.30593849416755037,2.5028058361391694
-114.04533594422507,40.56703891718803,50,8886,2074.0,5535,1570,5.018613633191101,NEAR OCEAN,261935.31947027348,5.6598726114649685,0.23340085527796534,3.5254777070063694
-124.0388069605344,35.343942127268676,12,5934,1855.0,5240,1206,1.6838075074112504,NEAR OCEAN,178525.6290884948,4.920398009950249,0.3126053252443546,4.344941956882256
-118.5126483323709,38.25592234491379,11,4295,1283.0,2866,1049,1.2696346095982998,INLAND,106113.4775537817,4.094375595805529,0.29871944121071015,2.7321258341277406
-116.53971072059792,39.567692018416786,3,3588,1042.0,1561,592,5.478248477319542,INLAND,324381.4997586706,6.0608108108108105,0.29041248606465997,2.636824324324324
-115.76689675425844,33.693127304153414,50,3017,893.0,1911,697,5.956459684820578,NEAR BAY,331447.2040580204,4.328550932568149,0.2959893934371893,2.7417503586800573
-118.63891000752908,39.761796697027144,37,2375,510.0,1006,368,2.2049826518342615,<1H OCEAN,154584.8862932773,6.453804347826087,0.21473684210526317,2.733695652173913
-117.87685700212212,41.22815656833791,40,4314,1202.0,4338,992,1.511456970954016,NEAR BAY,158117.06204472476,4.348790322580645,0.27862772369031064,4.372983870967742
-117.09340555819956,39.2738871814416,16,4207,1044.0,2098,591,3.649410579381215,INLAND,245353.44339628264,7.1184433164128595,0.24815783218445447,3.5499153976311337
-115.438544253127,36.60337156086919,34,2735,745.0,1553,611,5.306206652254589,ISLAND,365064.2851630353,4.476268412438626,0.27239488117001825,2.541734860883797
-122.95264672053123,40.653106690390835,4,1485,268.0,479,186,7.83748141837858,INLAND,408807.1160006015,7.983870967741935,0.18047138047138048,2.575268817204301
-114.7529415979964,37.4053559596748,36,5309,1456.0,4019,1462,4.403210383325064,<1H OCEAN,283148.54998799023,3.631326949384405,0.27425127142588057,2.7489740082079344
-123.934622483774,39.42636962869581,31,10369,3243.0,2726,1697,2.9527220878647724,<1H OCEAN,199803.50072776605,6.1101944608132,0.3127591860352975,1.606364172068356
-115.6707625402307,40.13070527788501,18,4881,983.0,2900,957,2.335185240949904,<1H OCEAN,154011.12709826522,5.100313479623824,0.20139315713993033,3.0303030303030303
-123.4172476490911,39.46898161380075,37,4718,1499.0,3930,1020,3.5083753997352307,<1H OCEAN,191226.22803731484,4.625490196078432,0.317719372615515,3.8529411764705883
-122.2147922416298,35.17705034724783,34,9812,2103.0,5721,1675,3.0505773971753505,INLAND,195098.82417167455,5.857910447761194,0.21432939258051364,3.4155223880597014
-124.16027970691243,33.59594827842423,23,7548,1388.0,2032,979,2.21050156533932,NEAR OCEAN,168197.40331185472,7.709908069458631,0.18388977212506624,2.0755873340143003
-119.6583816035324,34.71654832306716,10,9417,1592.0,4211,1166,8.775291980140803,<1H OCEAN,470378.8752202917,8.076329331046312,0.16905596262079217,3.611492281303602
-120.7895358874826,37.17673691391728,2,4209,1193.0,3009,839,7.793778451029135,<1H OCEAN,427968.7244690974,5.01668653158522,0.28344024708957,3.5864123957091776
-122.50687230283232,37.19907537732579,49,4203,1027.0,2225,984,5.819543996750497,INLAND,290544.8950026745,4.271341463414634,0.24434927432786105,2.261178861788618
-119.59888035980016,37.9185924486252,15,7072,1430.0,3293,996,2.3062372976232437,INLAND,167258.41708063165,7.100401606425703,0.20220588235294118,3.3062248995983934
-120.09581699164372,36.17444708919538,16,8423,2135.0,4299,1314,5.128220387281087,INLAND,252810.82822419397,6.410197869101979,0.25347263445328266,3.271689497716895
-116.36985746647284,39.818089847485254,36,5113,1056.0,4467,1135,4.654487855027359,NEAR BAY,290951.34179381,4.5048458149779735,0.20653236847252102,3.93568281938326
-115.09007087808568,40.99232987822903,14,7053,1596.0,1830,966,4.25947337135498,,305541.2056812184,7.301242236024844,0.226286686516376,1.8944099378881987
-117.54381403197576,34.79454299735908,20,1505,446.0,510,247,6.124820011795421,,329067.5144524266,6.093117408906883,0.2963455149501661,2.064777327935223
-122.93101403498946,39.34966592462756,37,11091,2923.0,4768,1639,4.645583643855465,<1H OCEAN,207111.09772581115,6.76693105552166,0.2635470201063926,2.909090909090909
-121.18701389395952,38.80513822866891,31,8538,2387.0,2624,1612,4.869573743866277,NEAR OCEAN,318593.4690937125,5.29652605459057,0.2795736706488639,1.6277915632754343
-114.88415337231076,37.36474164329763,35,2443,609.0,1161,429,4.648793983242129,INLAND,217965.33767058773,5.694638694638694,0.2492836676217765,2.7062937062937062
-123.29490817131952,34.25333117502969,1,2694,858.0,2317,612,4.068832623424272,NEAR BAY,322285.09537564026,4.401960784313726,0.3184855233853007,3.7859477124183005
-120.05007043821357,39.8956600048192,24,12781,2442.0,3389,1755,1.564200751509502,INLAND,151431.33409768937,7.282621082621082,0.19106486190438932,1.9310541310541312
-114.5864528838185,41.43382445634814,25,2824,550.0,1868,659,3.624185179005134,INLAND,205651.3140352404,4.2852807283763275,0.19475920679886685,2.834597875569044
-114.50321861701124,39.213077889772606,33,10969,1818.0,6486,1484,2.7175034743386512,INLAND,184887.76005048456,7.3915094339622645,0.1657398121980126,4.370619946091645
-120.0057275941013,41.03609796861932,8,10786,,4273,1440,1.9622103532122872,INLAND,150050.1814872487,7.490277777777778,,2.967361111111111
-117.39255174139228,41.6529229640164,9,11327,2880.0,4612,1566,7.439602936608117,INLAND,412424.1978847873,7.233077905491698,0.25425973338041846,2.945083014048531
-119.5411948967892,35.77407127042491,40,525,144.0,456,146,7.5992374246682655,NEAR OCEAN,388039.5083346537,3.595890410958904,0.2742857142857143,3.1232876712328768
-116.51470249774933,38.43547904221493,36,4530,938.0,1899,931,6.434339990011052,INLAND,315953.3350308849,4.865735767991407,0.20706401766004415,2.0397422126745437
-123.87787042693142,36.90757446003413,43,6251,951.0,2062,1070,3.9151202242233287,INLAND,221267.76633333357,5.842056074766355,0.15213565829467285,1.9271028037383178
-122.72959708100214,41.67564734582804,15,9885,2545.0,5287,1526,6.4095002541920785,INLAND,324369.5402648363,6.477719528178244,0.257460799190693,3.464613368283093
-117.93517220385527,33.37241276327184,52,4024,1287.0,1316,497,3.509325771977363,NEAR OCEAN,259392.71934606065,8.096579476861168,0.319831013916501,2.647887323943662
-121.82796692308077,36.33508670296419,15,3415,,1486,635,3.82385384727541,NEAR OCEAN,260214.9521768193,5.377952755905512,,2.3401574803149607
-117.40626654745468,40.642513114103295,34,3323,,671,422,2.133871388576091,INLAND,184418.13480766024,7.874407582938389,,1.5900473933649288
-120.61752613989476,35.14167718789659,9,6044,1196.0,5535,1400,4.1730454250842905,INLAND,287528.4504518018,4.317142857142857,0.19788219722038386,3.9535714285714287
-115.15621530709622,39.82647351094151,48,9631,2141.0,2866,1798,3.586488778600154,<1H OCEAN,225220.1846144343,5.35650723025584,0.22230297996054407,1.5939933259176864
-115.84355426728814,36.059883413856376,18,1335,257.0,1305,355,1.9421712483625249,NEAR OCEAN,201881.0195793822,3.76056338028169,0.19250936329588014,3.676056338028169
-119.17305443929844,41.61380042097847,42,3686,770.0,1333,511,3.4108492243276336,NEAR OCEAN,262664.11044112727,7.213307240704501,0.20889853499728703,2.608610567514677
-116.31647011163246,40.71682747874048,18,2701,698.0,2055,635,3.3673352220262935,NEAR BAY,243722.53914885496,4.253543307086614,0.25842280636801185,3.236220472440945
-121.43439356040209,35.30227932626232,42,7718,1610.0,3578,1613,7.837363777839687,<1H OCEAN,370993.2783339777,4.784872907625543,0.2086032650945841,2.218226906385617
-119.158550276519,39.66279595590205,24,6403,1392.0,1693,868,5.2194706976256215,<1H OCEAN,331815.40431900165,7.376728110599078,0.21739809464313603,1.9504608294930876
-122.18568307099456,35.632765857649396,4,3661,574.0,1807,593,3.5083661598772156,NEAR BAY,292353.11359092203,6.1736930860033725,0.15678776290630975,3.0472175379426645
-115.41896108108588,38.13917441400447,10,2360,722.0,2325,661,3.9038150362177864,NEAR OCEAN,271550.6108636119,3.5703479576399393,0.3059322033898305,3.5173978819969745
-115.80471031100215,38.62387114605761,36,3947,865.0,2323,1124,3.560480722461415,INLAND,195696.0263096461,3.5115658362989324,0.21915378768685076,2.066725978647687
-114.99807338222818,40.21523730449705,11,4661,959.0,2129,770,3.1857530797671676,NEAR OCEAN,191072.67548584743,6.0532467532467535,0.20574983909032396,2.764935064935065
-115.24973479151257,32.72739282020274,15,1784,294.0,990,355,2.1445028654838283,NEAR BAY,217236.18711780975,5.025352112676057,0.1647982062780269,2.788732394366197
-114.41211812699316,34.547468387716386,29,6589,1699.0,3183,1497,3.2609763848029987,INLAND,170090.9331602818,4.4014696058784235,0.2578539990893914,2.12625250501002
-121.87097043735436,39.12083563847378,14,5445,1616.0,2602,829,2.494917804334666,<1H OCEAN,216102.1953552029,6.568154402895054,0.2967860422405877,3.138721351025332
-114.6953922338878,37.740766103816696,7,2558,402.0,1060,551,1.9884551037938727,<1H OCEAN,201150.8222621748,4.642468239564428,0.15715402658326819,1.9237749546279492
-118.37362544820962,37.109127227270626,33,8677,1516.0,4000,1343,4.393164527752114,INLAND,245626.5555505767,6.460908413998511,0.1747147631669932,2.9784065524944157
-119.89055014403483,33.013452597384216,36,7404,1295.0,2509,1372,4.162305372974129,ISLAND,344812.37458729366,5.396501457725948,0.1749054565099946,1.8287172011661808
-118.48418626112768,35.738965716191544,39,1685,425.0,1105,380,1.5620227561110125,INLAND,75115.98053609638,4.434210526315789,0.2522255192878338,2.9078947368421053
-120.70545596216716,40.545432156769024,50,1018,312.0,584,243,3.3028704150133765,NEAR BAY,261105.34827048992,4.189300411522634,0.30648330058939094,2.403292181069959
-121.25675932899829,32.7873033844351,7,918,206.0,551,196,5.463368952018993,<1H OCEAN,338687.64873183554,4.683673469387755,0.22440087145969498,2.811224489795918
-121.7385937526292,36.18685698889275,23,5131,1070.0,3878,1406,5.6217931705314905,INLAND,319104.74419900344,3.6493598862019914,0.20853634769050866,2.7581792318634424
-123.35923450753732,41.289879075338185,13,5903,1654.0,4840,1171,5.53796209002537,NEAR BAY,414163.2334669601,5.040990606319385,0.2801965102490259,4.133219470538002
-119.1350380490987,32.97319083126864,47,11614,3208.0,4235,1450,3.552000419049829,NEAR OCEAN,199005.12210794585,8.009655172413794,0.2762183571551576,2.920689655172414
-115.14483090771834,39.47226348471512,29,8974,1723.0,4540,1172,2.3862655258426604,INLAND,141738.18509617285,7.656996587030717,0.19199910853577,3.8737201365187715
-117.77244991340127,34.89579733049294,6,4256,755.0,1711,794,2.1432760601755376,NEAR BAY,210345.46187274673,5.3602015113350125,0.17739661654135339,2.154911838790932
-118.88604854589111,40.55946213902915,36,7081,1493.0,2798,1110,4.075821034012864,INLAND,221052.148761397,6.379279279279279,0.21084592571670668,2.5207207207207207
-119.82835223384065,39.43843220432209,3,8447,2381.0,2290,1333,4.13991814318545,NEAR OCEAN,291534.8047528038,6.336834208552138,0.28187522197229786,1.7179294823705926
-119.46310341156465,40.73705808898277,15,6039,1619.0,2149,790,6.229518236673018,INLAND,315805.8782594234,7.644303797468354,0.26809074350057954,2.720253164556962
-122.0653710547661,34.50810055101077,38,7757,2042.0,5699,1657,5.725849041600053,INLAND,308720.56005942926,4.68135184067592,0.26324610029650636,3.43934821967411
-115.80605405263042,37.441022619813026,27,8126,2365.0,6411,1631,3.2887156366510597,NEAR OCEAN,214543.52988218647,4.982219497240957,0.291041102633522,3.9307173513182097
-122.1764937745284,39.747210475245645,40,7338,1446.0,4602,1465,1.9939295790916225,INLAND,103099.2485718182,5.008873720136519,0.19705641864268192,3.141296928327645
-116.8904478813814,34.785007609853324,30,6620,1375.0,5998,1787,3.0234604849695437,NEAR BAY,225228.15913346584,3.7045327364297704,0.20770392749244712,3.3564633463905986
-116.44815288273924,34.64594063898512,44,3932,618.0,1561,775,3.848771620060392,NEAR OCEAN,244060.87353173873,5.073548387096774,0.15717192268565616,2.0141935483870967
-118.33633577131712,32.75279384152754,30,2454,731.0,500,311,3.1869442411805817,<1H OCEAN,185394.08316361197,7.890675241157556,0.29788101059494704,1.607717041800643
-115.39815097546077,41.414192233971704,3,7520,1873.0,3542,933,2.691093593585755,INLAND,179258.7866882185,8.060021436227224,0.24906914893617021,3.7963558413719185
-121.23128640500336,39.103156984508,4,5558,1115.0,2725,1373,3.911019832586881,<1H OCEAN,257156.55849213904,4.048069919883467,0.2006117308384311,1.984705025491624
-115.2075043433228,38.410711292294714,41,8274,1339.0,2521,1429,2.7821361067369144,<1H OCEAN,171409.86886097156,5.7900629811056685,0.16183224558859077,1.7641707487753673
-116.7600133120871,39.41915092106341,3,4174,1139.0,3257,772,2.631016470809892,INLAND,197949.31561730796,5.4067357512953365,0.2728797316722568,4.2189119170984455
-116.05275175683003,37.444000143867584,20,3633,1007.0,2624,611,4.015467485785557,<1H OCEAN,253581.1222523985,5.945990180032733,0.2771813927883292,4.294599018003273
-117.4212869628214,36.92804453614082,1,5445,1433.0,2853,868,2.912766564343543,<1H OCEAN,245427.0850751603,6.273041474654378,0.26317722681359046,3.2868663594470044
-115.56730122670233,36.680649842448744,16,5294,977.0,3819,1470,3.8955971325876098,NEAR OCEAN,268028.93299097766,3.601360544217687,0.18454854552323385,2.5979591836734692
-114.07039160028012,38.45608467256386,31,1704,520.0,866,221,3.946944796076088,NEAR OCEAN,264365.1990058746,7.710407239819005,0.3051643192488263,3.918552036199095
-119.91433888384869,34.374275271149166,9,5615,1561.0,1405,671,2.0901941355978906,,168294.15838743205,8.368107302533533,0.2780053428317008,2.0938897168405366
-115.89806002616238,40.75894586363829,25,3424,896.0,1389,506,2.8107222934855765,ISLAND,285938.26589407807,6.766798418972332,0.2616822429906542,2.7450592885375493
-116.60528645291606,40.04929705233916,52,10027,2614.0,3737,1474,6.665864302131549,NEAR OCEAN,381847.62073056214,6.80257801899593,0.26069612047471824,2.53527815468114
-119.58072430973742,35.75094158650391,4,5581,1695.0,3769,909,2.068997559628694,<1H OCEAN,174137.2101621883,6.13971397139714,0.30370901272173445,4.146314631463146
-114.74512020272836,37.88106646035647,4,1370,422.0,1104,265,1.346495778316745,<1H OCEAN,165176.29782760056,5.169811320754717,0.30802919708029197,4.166037735849057
-120.17685551835952,33.81155388953513,15,2373,,1894,559,1.510090648343988,<1H OCEAN,134280.62712639544,4.2450805008944545,,3.3881932021466907
-118.43224765398236,41.54282010578246,44,1246,275.0,353,194,3.5363653979451684,<1H OCEAN,236685.5097207079,6.422680412371134,0.22070626003210272,1.8195876288659794
-123.1193879586922,40.89690199496163,22,3419,724.0,2661,918,3.539242690827178,INLAND,190310.35898656715,3.724400871459695,0.2117578239251243,2.8986928104575163
-121.89709302052408,41.07364681044256,34,13690,3960.0,3972,1796,3.3104201506301725,INLAND,205826.2834107354,7.622494432071269,0.2892622352081812,2.2115812917594653
-115.62489906055563,35.5891163436421,2,6008,1560.0,4359,1072,6.02782002019147,NEAR OCEAN,372570.901324016,5.604477611940299,0.2596537949400799,4.066231343283582
-120.15516222714577,34.07295277866056,39,8807,1437.0,3004,1580,1.0483573442359546,NEAR BAY,194962.94432590457,5.574050632911392,0.16316566367662086,1.90126582278481
-120.18034228796436,34.469481120236686,4,7021,1223.0,2266,1367,4.171060180786121,NEAR OCEAN,265340.96988917026,5.136064374542794,0.1741917105825381,1.6576444769568397
-121.69099361445568,33.33701293671933,38,13380,4055.0,5679,1603,7.0473185066986295,,336635.3114951695,8.346849656893324,0.3030642750373692,3.5427323767935124
-119.18557459016596,33.61702885994288,8,2808,843.0,1807,642,2.101179084131167,<1H OCEAN,168176.52487607097,4.373831775700935,0.3002136752136752,2.8146417445482865
-115.98066699422364,33.16313216791906,45,7313,2280.0,6754,1718,2.9419924905996004,NEAR BAY,203767.63280039403,4.256693830034925,0.3117735539450294,3.931315483119907
-115.06932599870784,41.70535454360533,16,2250,501.0,893,520,2.487302120272366,NEAR OCEAN,181563.786479589,4.326923076923077,0.22266666666666668,1.7173076923076922
-123.48483279314932,33.18873645533238,10,5814,1647.0,3273,856,2.3339083815635795,INLAND,175119.8195162475,6.792056074766355,0.28328173374613,3.8235981308411215
-118.33682854135084,33.73264135284815,18,10693,3110.0,2033,1264,3.013740799717571,NEAR BAY,256081.00133964684,8.459651898734178,0.2908444776956888,1.6083860759493671
-119.4338116474982,40.193467738993846,1,2811,573.0,950,601,6.635064425325817,INLAND,336290.04339948634,4.677204658901831,0.20384204909284953,1.5806988352745424
-117.9343251251899,37.89623401570937,9,4528,791.0,1601,564,7.979087080434596,NEAR BAY,461671.5176402281,8.02836879432624,0.17469081272084805,2.8386524822695036
-119.63778799353564,39.70208000249479,32,1654,528.0,724,338,3.000645249572692,NEAR OCEAN,210790.63420254723,4.893491124260355,0.3192261185006046,2.1420118343195265
-120.13382282729516,38.36748167228569,16,856,133.0,409,127,8.225812667493045,<1H OCEAN,472342.6228945459,6.74015748031496,0.15537383177570094,3.220472440944882
-119.3868167332192,40.704228154059216,19,3562,896.0,1515,962,3.5466709914664527,NEAR OCEAN,238993.55036580117,3.7027027027027026,0.2515440763615946,1.5748440748440748
-118.26360888668458,38.43774800821208,42,10623,2768.0,2848,1777,7.684159191915905,INLAND,334325.60640455206,5.978052898142938,0.2605666949072767,1.6027011817670231
-119.08997124747587,37.3557633639993,7,3312,881.0,1765,489,3.3468366216109517,INLAND,223626.30230984552,6.773006134969325,0.2660024154589372,3.609406952965235
-119.3841265995894,39.12857215198009,21,5310,1027.0,1812,859,3.7023806131867607,INLAND,206187.6064168441,6.181606519208382,0.19340866290018832,2.109429569266589
-115.85807983842756,36.660752591666615,10,7929,2162.0,5756,1691,4.114278615514328,<1H OCEAN,312491.49669441313,4.688941454760497,0.2726699457686972,3.4039030159668835
-116.59439048937384,35.71839355301403,26,10829,2023.0,5207,1417,14.59215646185762,<1H OCEAN,500000.0,7.6422018348623855,0.18681318681318682,3.6746647847565277
-120.71793935935185,36.849167807786976,18,1052,306.0,211,126,5.119611251258247,INLAND,292081.3086872526,8.34920634920635,0.2908745247148289,1.6746031746031746
-116.03411340134372,34.07834117741661,3,5570,1043.0,3587,961,2.53890011465624,INLAND,198874.3434193461,5.796045785639959,0.18725314183123878,3.732570239334027
-115.4927631761541,39.90811708716503,4,2405,646.0,820,360,5.398110806036144,NEAR BAY,353429.92971287196,6.680555555555555,0.2686070686070686,2.2777777777777777
-122.63437950518326,34.92454516642429,45,3979,1127.0,1404,534,2.965884668135021,NEAR OCEAN,197529.97839976303,7.451310861423221,0.2832369942196532,2.6292134831460676
-118.25663889034628,33.92784338093454,3,2514,458.0,935,534,2.7999804015058234,INLAND,202000.6070746554,4.707865168539326,0.18217979315831345,1.750936329588015
-121.28981766528804,34.79107584858401,41,8980,1710.0,4514,1148,5.25337439454436,INLAND,276514.23868288356,7.822299651567945,0.19042316258351893,3.93205574912892
-116.66044231634744,40.33125241148183,48,2225,628.0,1419,454,3.5395107610340135,NEAR BAY,226315.4196470772,4.900881057268722,0.28224719101123596,3.1255506607929515
-121.76438964054144,35.5708720490589,25,4007,660.0,1609,543,3.956497489455954,INLAND,193268.8749221415,7.379373848987108,0.16471175442974795,2.96316758747698
-117.35168405343508,38.88026378640487,17,2026,370.0,2150,499,3.5123781716808637,INLAND,147431.99309679217,4.060120240480962,0.18262586377097728,4.3086172344689375
-121.59772850821214,40.46460956509837,41,3553,,1776,719,4.061134657960006,INLAND,226911.55327583267,4.941585535465925,,2.47009735744089
-118.98633361301458,33.22302540240289,52,7537,2322.0,4990,1222,4.225910133596575,,256966.20016893407,6.167757774140753,0.30808013798593603,4.083469721767594
-114.52380602725484,39.6147269681558,7,4845,1190.0,2837,791,1.4598955327986272,NEAR BAY,194336.15269511085,6.125158027812895,0.24561403508771928,3.586599241466498
-120.31066310774438,35.36128883732498,51,5194,1121.0,2809,670,4.711270895736069,INLAND,195120.16337377223,7.7522388059701495,0.2158259530227185,4.192537313432836
-115.26746744317528,34.51458798691159,50,8387,2653.0,4087,989,2.2436214094853533,NEAR OCEAN,155775.74507733036,8.480283114256824,0.31632288064862285,4.132457027300303
-114.13316527172027,38.90678350781264,8,4654,1065.0,5043,1153,1.8238787031926569,NEAR BAY,201709.85054503757,4.03642671292281,0.22883541039965621,4.373807458803122
